node_id,name,cell_type,logic_depth,fanout,fan_in,slack_ns,cell_delay_ps,drive_strength,cell_area_um2,congestion_score,is_critical
315,BUF_4_D02_00315,Buffer,2,3,2,0.048969,38,4,0.953,0.4948,0
316,PRT_8_D12_00316,Port,12,10,1,-0.079437,42,8,1.78,0.7694,1
317,LOG_1_D03_00317,Logic,3,4,2,0.125681,36,1,0.615,0.1803,0
318,LOG_4_D05_00318,Logic,5,8,4,0.037555,14,4,1.14,0.406,0
319,BUF_1_D08_00319,Buffer,8,2,3,0.065488,20,1,0.474,0.2713,0
320,LOG_8_D02_00320,Logic,2,6,4,0.087008,45,8,3.059,0.4408,0
321,REG_8_D06_00321,Register,6,1,3,0.028613,25,8,2.905,0.0763,0
322,LOG_1_D03_00322,Logic,3,1,3,0.057369,27,1,0.508,0.3363,0
323,BUF_16_D02_00323,Buffer,2,4,2,0.11588,15,16,3.732,0.3194,0
324,LOG_1_D05_00324,Logic,5,5,3,0.018896,14,1,0.477,0.311,0
325,LOG_2_D08_00325,Logic,8,7,3,0.138532,18,2,0.801,0.1234,0
326,REG_1_D02_00326,Register,2,7,4,0.137825,13,1,0.546,0.1025,0
327,LOG_2_D06_00327,Logic,6,3,4,0.13401,26,2,0.884,0.3189,0
328,LOG_4_D02_00328,Logic,2,4,2,0.129238,19,4,1.0,0.1141,0
329,LOG_1_D02_00329,Logic,2,7,1,0.016272,32,1,0.489,0.3986,0
330,LOG_1_D01_00330,Logic,1,8,1,0.136737,24,1,0.601,0.0695,0
331,REG_4_D04_00331,Register,4,4,2,0.102237,14,4,1.659,0.0632,0
332,LOG_16_D07_00332,Logic,7,12,5,-0.059445,31,16,5.142,0.7351,1
333,BUF_2_D04_00333,Buffer,4,5,2,0.135741,11,2,0.968,0.2917,0
334,REG_4_D08_00334,Register,8,6,2,0.068752,16,4,1.685,0.481,0
335,LOG_1_D04_00335,Logic,4,7,1,0.115404,34,1,0.554,0.1914,0
336,LOG_4_D06_00336,Logic,6,5,1,0.016926,29,4,1.266,0.2722,0
337,BUF_1_D08_00337,Buffer,8,4,4,0.047135,17,1,0.629,0.4349,0
338,REG_8_D06_00338,Register,6,3,1,0.149815,11,8,2.201,0.2712,0
339,BUF_2_D02_00339,Buffer,2,2,2,0.062248,11,2,0.626,0.3628,0
340,PRT_4_D06_00340,Port,6,4,4,0.022801,36,4,1.512,0.4271,0
341,REG_8_D05_00341,Register,5,7,3,0.073995,30,8,2.318,0.3214,0
342,LOG_2_D08_00342,Logic,8,2,1,0.04135,45,2,0.612,0.2738,0
343,BUF_2_D02_00343,Buffer,2,8,1,0.145951,25,2,0.721,0.2222,0
344,BUF_16_D02_00344,Buffer,2,8,4,0.03428,36,16,3.537,0.3479,0
345,LOG_1_D12_00345,Logic,12,12,5,-0.078498,52,1,0.527,0.832,1
346,LOG_2_D07_00346,Logic,7,8,4,0.010217,24,2,0.797,0.1296,0
347,LOG_16_D07_00347,Logic,7,8,1,0.087484,40,16,4.531,0.2707,0
348,LOG_16_D03_00348,Logic,3,1,4,0.043192,29,16,4.865,0.316,0
349,REG_4_D05_00349,Register,5,6,1,0.009081,28,4,1.548,0.0703,0
350,BUF_4_D06_00350,Buffer,6,7,1,0.067081,31,4,0.945,0.4964,0
351,LOG_1_D04_00351,Logic,4,5,1,0.137006,24,1,0.518,0.0795,0
352,LOG_8_D06_00352,Logic,6,1,4,0.100376,37,8,1.927,0.2401,0
353,BUF_8_D01_00353,Buffer,1,6,4,0.087701,11,8,1.66,0.1951,0
354,BUF_2_D06_00354,Buffer,6,8,3,0.029161,32,2,0.799,0.1848,0
355,REG_8_D02_00355,Register,2,4,3,0.043447,41,8,2.787,0.1838,0
356,BUF_8_D02_00356,Buffer,2,2,3,0.044638,38,8,2.183,0.3049,0
357,LOG_8_D02_00357,Logic,2,5,3,0.067772,17,8,2.144,0.293,0
358,BUF_16_D08_00358,Buffer,8,3,1,0.096037,16,16,4.297,0.2823,0
359,BUF_16_D08_00359,Buffer,8,5,4,0.140522,8,16,3.342,0.377,0
360,LOG_2_D04_00360,Logic,4,3,3,0.127398,9,2,0.938,0.2346,0
361,LOG_1_D05_00361,Logic,5,3,3,0.104594,20,1,0.48,0.1563,0
362,LOG_2_D05_00362,Logic,5,8,4,0.086175,7,2,0.664,0.2463,0
363,LOG_1_D05_00363,Logic,5,5,2,0.098423,36,1,0.461,0.069,0
364,REG_1_D06_00364,Register,6,5,1,0.135583,28,1,0.529,0.2332,0
365,REG_16_D03_00365,Register,3,4,1,0.087791,12,16,4.825,0.2751,0
366,BUF_4_D05_00366,Buffer,5,8,1,0.039521,25,4,1.566,0.105,0
367,BUF_8_D04_00367,Buffer,4,7,2,0.02592,22,8,2.153,0.1288,0
368,REG_8_D01_00368,Register,1,8,3,0.106445,39,8,2.26,0.1008,0
369,LOG_1_D05_00369,Logic,5,3,3,0.073907,24,1,0.579,0.2155,0
370,PRT_4_D01_00370,Port,1,1,2,0.041683,45,4,1.623,0.2231,0
371,BUF_4_D10_00371,Buffer,10,7,4,-0.04698,50,4,1.141,0.9049,1
372,PRT_4_D04_00372,Port,4,5,2,0.129615,33,4,1.604,0.1221,0
373,REG_8_D09_00373,Register,9,4,3,-0.006352,56,8,2.679,0.8616,1
374,PRT_4_D08_00374,Port,8,15,4,-0.005475,35,4,1.305,0.8601,1
375,LOG_8_D06_00375,Logic,6,8,1,0.115486,16,8,2.766,0.3386,0
376,LOG_2_D09_00376,Logic,9,7,3,-0.053334,35,2,0.807,0.4911,1
377,PRT_4_D03_00377,Port,3,7,3,0.070466,13,4,1.039,0.4431,0
378,BUF_8_D06_00378,Buffer,6,5,2,0.017238,30,8,3.012,0.2154,0
379,REG_2_D04_00379,Register,4,1,1,0.138851,45,2,0.963,0.3412,0
380,PRT_4_D04_00380,Port,4,5,2,0.012219,43,4,1.019,0.3281,0
381,PRT_8_D03_00381,Port,3,2,1,0.109195,34,8,1.69,0.2458,0
382,BUF_2_D04_00382,Buffer,4,5,3,0.113234,32,2,0.84,0.2219,0
383,PRT_4_D05_00383,Port,5,4,4,0.031154,6,4,1.681,0.4066,0
384,LOG_1_D08_00384,Logic,8,4,3,0.089521,10,1,0.544,0.3413,0
385,REG_1_D07_00385,Register,7,4,4,0.107726,21,1,0.469,0.3812,0
386,LOG_1_D06_00386,Logic,6,4,4,0.136693,43,1,0.451,0.4985,0
387,BUF_1_D07_00387,Buffer,7,5,4,0.102333,40,1,0.566,0.1095,0
388,LOG_16_D10_00388,Logic,10,11,3,-0.005379,45,16,4.085,0.516,1
389,LOG_4_D06_00389,Logic,6,1,2,0.077386,22,4,1.641,0.488,0
390,LOG_2_D05_00390,Logic,5,5,3,0.068187,36,2,0.822,0.1242,0
391,PRT_1_D11_00391,Port,11,11,1,-0.063942,36,1,0.544,0.4773,1
392,LOG_8_D08_00392,Logic,8,7,1,0.149304,7,8,2.07,0.4672,0
393,BUF_1_D08_00393,Buffer,8,8,4,0.021311,14,1,0.52,0.3739,0
394,LOG_16_D05_00394,Logic,5,3,2,0.113741,41,16,3.38,0.4202,0
395,PRT_8_D06_00395,Port,6,12,5,-0.064652,40,8,2.583,0.9102,1
396,REG_4_D01_00396,Register,1,5,1,0.062155,11,4,1.023,0.3157,0
397,LOG_16_D08_00397,Logic,8,8,3,0.09116,7,16,5.743,0.0526,0
398,LOG_1_D03_00398,Logic,3,4,1,0.121226,8,1,0.559,0.1773,0
399,BUF_1_D02_00399,Buffer,2,7,3,0.030812,30,1,0.454,0.4843,0
400,LOG_1_D07_00400,Logic,7,7,3,0.098839,14,1,0.51,0.4795,0
401,REG_16_D11_00401,Register,11,8,5,-0.068841,48,16,3.34,0.7828,1
402,LOG_4_D09_00402,Logic,9,11,3,-0.03214,52,4,1.391,0.6615,1
403,LOG_2_D07_00403,Logic,7,2,1,0.079435,19,2,0.972,0.488,0
404,BUF_4_D11_00404,Buffer,11,12,1,-0.05529,55,4,1.019,0.6687,1
405,LOG_1_D08_00405,Logic,8,7,5,-0.043643,60,1,0.633,0.7343,1
406,BUF_4_D07_00406,Buffer,7,7,1,0.072375,21,4,1.104,0.3741,0
407,LOG_1_D01_00407,Logic,1,2,4,0.031035,30,1,0.467,0.132,0
408,REG_4_D05_00408,Register,5,6,4,0.114816,21,4,1.673,0.2525,0
409,REG_1_D03_00409,Register,3,4,2,0.016342,21,1,0.537,0.492,0
410,LOG_16_D07_00410,Logic,7,2,1,0.029902,30,16,5.023,0.2647,0
411,LOG_1_D06_00411,Logic,6,7,3,0.017707,17,1,0.613,0.1108,0
412,BUF_8_D04_00412,Buffer,4,1,2,0.074762,20,8,2.847,0.1153,0
413,REG_1_D04_00413,Register,4,2,3,0.11661,32,1,0.473,0.1167,0
414,PRT_16_D11_00414,Port,11,15,4,0.001929,53,16,3.476,0.6857,1
415,LOG_8_D12_00415,Logic,12,10,1,-0.051623,52,8,2.858,0.5013,1
416,BUF_8_D05_00416,Buffer,5,1,4,0.062954,44,8,1.871,0.281,0
417,LOG_8_D01_00417,Logic,1,7,3,0.085222,31,8,1.687,0.1705,0
418,BUF_8_D06_00418,Buffer,6,8,4,0.008017,17,8,2.05,0.1796,0
419,LOG_8_D04_00419,Logic,4,6,4,0.024018,29,8,2.833,0.182,0
420,BUF_8_D06_00420,Buffer,6,8,2,0.095167,10,8,1.707,0.1771,0
421,LOG_2_D08_00421,Logic,8,2,4,0.141743,20,2,0.823,0.2722,0
422,PRT_1_D06_00422,Port,6,5,3,0.103155,37,1,0.611,0.1286,0
423,LOG_4_D02_00423,Logic,2,4,1,0.086487,26,4,1.515,0.2689,0
424,REG_8_D05_00424,Register,5,3,1,0.107429,33,8,3.04,0.467,0
425,REG_2_D02_00425,Register,2,2,1,0.078559,12,2,0.964,0.1252,0
426,LOG_4_D05_00426,Logic,5,8,4,0.11122,28,4,1.555,0.0947,0
427,LOG_4_D04_00427,Logic,4,8,4,0.116537,35,4,1.129,0.053,0
428,LOG_16_D05_00428,Logic,5,6,4,0.057293,14,16,4.05,0.3492,0
429,LOG_4_D07_00429,Logic,7,7,4,0.135219,38,4,1.655,0.4783,0
430,LOG_8_D01_00430,Logic,1,2,1,0.054054,15,8,1.598,0.2307,0
431,REG_4_D03_00431,Register,3,1,3,0.065799,40,4,1.477,0.4486,0
432,LOG_8_D06_00432,Logic,6,1,3,0.13553,14,8,2.214,0.3247,0
433,LOG_1_D08_00433,Logic,8,6,4,0.117433,10,1,0.557,0.4464,0
434,LOG_4_D03_00434,Logic,3,5,2,0.018459,38,4,1.506,0.2983,0
435,LOG_16_D01_00435,Logic,1,5,2,0.125673,32,16,3.053,0.1868,0
436,LOG_8_D06_00436,Logic,6,5,3,0.022953,12,8,1.977,0.3905,0
437,BUF_16_D08_00437,Buffer,8,6,2,0.121781,41,16,5.402,0.4951,0
438,LOG_1_D05_00438,Logic,5,5,2,0.108581,20,1,0.516,0.2838,0
439,BUF_1_D06_00439,Buffer,6,8,1,0.02625,31,1,0.468,0.2416,0
440,LOG_8_D03_00440,Logic,3,8,2,0.069694,38,8,2.441,0.2162,0
441,BUF_8_D07_00441,Buffer,7,5,4,0.097287,36,8,2.818,0.4984,0
442,LOG_1_D03_00442,Logic,3,8,4,0.023761,38,1,0.589,0.367,0
443,LOG_1_D01_00443,Logic,1,3,3,0.138646,31,1,0.474,0.1034,0
444,BUF_4_D01_00444,Buffer,1,3,1,0.058863,24,4,1.289,0.496,0
445,REG_2_D03_00445,Register,3,7,1,0.140839,23,2,0.673,0.1873,0
446,BUF_16_D01_00446,Buffer,1,2,3,0.014797,35,16,3.691,0.0701,0
447,LOG_2_D06_00447,Logic,6,7,4,0.125997,13,2,0.802,0.4252,0
448,LOG_16_D09_00448,Logic,9,14,4,-0.067336,30,16,4.826,0.8139,1
449,LOG_4_D04_00449,Logic,4,7,3,0.083444,33,4,1.417,0.4811,0
450,REG_16_D01_00450,Register,1,5,1,0.098368,44,16,4.546,0.0883,0
451,LOG_1_D10_00451,Logic,10,12,2,-0.016203,26,1,0.582,0.7013,1
452,BUF_8_D01_00452,Buffer,1,5,2,0.040567,42,8,1.635,0.3675,0
453,BUF_8_D06_00453,Buffer,6,7,1,0.076264,26,8,1.789,0.4702,0
454,LOG_2_D06_00454,Logic,6,7,3,0.018199,39,2,0.714,0.4909,0
455,LOG_16_D02_00455,Logic,2,3,3,0.143064,8,16,5.776,0.3554,0
456,LOG_4_D11_00456,Logic,11,4,3,-0.046855,51,4,1.106,0.61,1
457,PRT_8_D02_00457,Port,2,1,2,0.039745,20,8,2.314,0.3187,0
458,BUF_8_D02_00458,Buffer,2,5,1,0.051159,9,8,1.546,0.2989,0
459,BUF_4_D01_00459,Buffer,1,5,1,0.040716,13,4,1.355,0.2996,0
460,LOG_16_D04_00460,Logic,4,3,3,0.083364,20,16,5.748,0.1257,0
461,PRT_2_D10_00461,Port,10,11,1,-0.079915,43,2,0.6,0.6823,1
462,PRT_2_D08_00462,Port,8,5,3,0.126726,27,2,0.834,0.2211,0
463,BUF_1_D06_00463,Buffer,6,6,5,-0.032138,50,1,0.616,0.6003,1
464,BUF_4_D05_00464,Buffer,5,7,2,0.093515,25,4,1.408,0.4808,0
465,PRT_8_D08_00465,Port,8,5,2,0.10103,18,8,3.034,0.1947,0
466,LOG_8_D03_00466,Logic,3,1,4,0.00562,16,8,2.389,0.0543,0
467,BUF_16_D08_00467,Buffer,8,7,1,0.119159,9,16,2.799,0.3421,0
468,REG_4_D08_00468,Register,8,2,3,0.145946,43,4,1.209,0.2194,0
469,REG_2_D01_00469,Register,1,2,4,0.05872,5,2,0.897,0.1368,0
470,REG_2_D06_00470,Register,6,4,1,0.123361,19,2,0.992,0.3314,0
471,PRT_1_D01_00471,Port,1,5,4,0.136154,18,1,0.489,0.3681,0
472,REG_2_D07_00472,Register,7,2,3,0.08752,40,2,0.864,0.2723,0
473,BUF_2_D03_00473,Buffer,3,2,2,0.113166,41,2,0.952,0.1073,0
474,BUF_16_D05_00474,Buffer,5,4,1,0.148833,39,16,3.509,0.3618,0
475,BUF_4_D08_00475,Buffer,8,1,4,0.09794,8,4,1.246,0.4744,0
476,PRT_2_D05_00476,Port,5,2,4,0.076858,7,2,0.619,0.2828,0
477,PRT_1_D08_00477,Port,8,6,1,0.06182,41,1,0.648,0.2006,0
478,LOG_1_D07_00478,Logic,7,2,2,0.033547,9,1,0.456,0.1982,0
479,LOG_1_D01_00479,Logic,1,6,3,0.040837,26,1,0.614,0.2631,0
480,BUF_1_D04_00480,Buffer,4,2,4,0.115794,42,1,0.467,0.3314,0
481,LOG_1_D01_00481,Logic,1,7,3,0.134062,13,1,0.634,0.362,0
482,LOG_4_D05_00482,Logic,5,7,1,0.019765,8,4,1.58,0.0751,0
483,LOG_8_D10_00483,Logic,10,10,2,-0.00651,25,8,2.114,0.8437,1
484,REG_1_D02_00484,Register,2,6,1,0.070841,17,1,0.471,0.1977,0
485,BUF_8_D02_00485,Buffer,2,4,2,0.097418,31,8,2.659,0.1653,0
486,LOG_16_D07_00486,Logic,7,6,1,-0.074858,52,16,5.771,0.6058,1
487,REG_4_D05_00487,Register,5,3,2,0.073081,23,4,1.676,0.3215,0
488,BUF_8_D03_00488,Buffer,3,1,2,0.078531,8,8,2.05,0.4258,0
489,PRT_16_D04_00489,Port,4,2,3,0.032457,34,16,4.916,0.2641,0
490,REG_8_D06_00490,Register,6,5,4,0.05265,7,8,1.851,0.0972,0
491,LOG_8_D04_00491,Logic,4,4,4,0.095468,26,8,1.829,0.1576,0
492,LOG_2_D01_00492,Logic,1,6,1,0.015691,12,2,0.716,0.0635,0
493,LOG_4_D06_00493,Logic,6,1,1,0.033873,19,4,1.475,0.1778,0
494,LOG_1_D04_00494,Logic,4,3,2,0.008116,11,1,0.616,0.4293,0
495,LOG_2_D02_00495,Logic,2,6,2,0.049235,28,2,0.976,0.1581,0
496,PRT_2_D07_00496,Port,7,2,1,0.025943,17,2,0.813,0.4659,0
497,BUF_2_D06_00497,Buffer,6,7,2,0.138547,42,2,0.942,0.3934,0
498,LOG_16_D03_00498,Logic,3,6,2,0.012723,13,16,5.799,0.408,0
499,REG_16_D04_00499,Register,4,2,4,0.119695,15,16,3.942,0.3267,0
500,REG_8_D06_00500,Register,6,8,4,0.030955,38,8,2.645,0.3706,0
501,LOG_2_D05_00501,Logic,5,7,1,0.035044,33,2,0.758,0.4527,0
502,LOG_1_D09_00502,Logic,9,13,2,-0.000483,60,1,0.477,0.6371,1
503,LOG_4_D08_00503,Logic,8,6,2,0.089675,44,4,1.241,0.2594,0
504,LOG_8_D07_00504,Logic,7,6,4,0.050968,16,8,1.874,0.2221,0
505,BUF_4_D06_00505,Buffer,6,2,3,0.127177,10,4,1.641,0.2808,0
506,LOG_4_D02_00506,Logic,2,6,1,0.084174,26,4,1.142,0.2002,0
507,REG_4_D05_00507,Register,5,4,2,0.149769,39,4,0.907,0.3886,0
508,LOG_8_D06_00508,Logic,6,7,4,0.12417,5,8,2.547,0.391,0
509,PRT_2_D03_00509,Port,3,7,2,0.037904,35,2,0.806,0.3871,0
510,REG_8_D08_00510,Register,8,8,3,0.119828,17,8,2.732,0.1909,0
511,BUF_16_D04_00511,Buffer,4,8,4,0.128677,13,16,5.496,0.0635,0
512,LOG_2_D11_00512,Logic,11,4,4,-0.011116,46,2,0.768,0.8671,1
513,BUF_2_D09_00513,Buffer,9,15,5,-0.054531,27,2,0.661,0.7435,1
514,PRT_8_D06_00514,Port,6,7,4,0.03461,39,8,1.801,0.2258,0
515,LOG_2_D10_00515,Logic,10,11,3,-0.072074,60,2,0.613,0.5022,1
516,BUF_4_D08_00516,Buffer,8,1,2,0.033855,29,4,1.065,0.4601,0
517,LOG_4_D10_00517,Logic,10,5,4,-0.075116,35,4,1.588,0.7093,1
518,LOG_8_D03_00518,Logic,3,2,2,0.082786,9,8,3.028,0.2652,0
519,REG_2_D03_00519,Register,3,4,3,0.067669,35,2,0.841,0.3694,0
520,PRT_1_D04_00520,Port,4,8,3,0.034247,33,1,0.615,0.496,0
521,BUF_4_D04_00521,Buffer,4,6,4,0.07173,10,4,1.417,0.3093,0
522,PRT_8_D06_00522,Port,6,5,4,0.093889,16,8,1.899,0.4145,0
523,REG_1_D07_00523,Register,7,8,4,0.137071,41,1,0.529,0.1325,0
524,PRT_2_D04_00524,Port,4,3,3,0.132971,9,2,0.963,0.292,0
525,LOG_8_D02_00525,Logic,2,6,1,0.114533,25,8,2.221,0.277,0
526,LOG_8_D01_00526,Logic,1,8,1,0.015613,34,8,2.05,0.3625,0
527,LOG_4_D04_00527,Logic,4,7,1,0.006557,13,4,1.436,0.1016,0
528,LOG_2_D08_00528,Logic,8,2,1,0.084522,33,2,0.788,0.159,0
529,LOG_16_D03_00529,Logic,3,3,1,0.093013,12,16,5.073,0.1298,0
530,LOG_16_D01_00530,Logic,1,5,2,0.068895,7,16,3.392,0.1301,0
531,BUF_8_D12_00531,Buffer,12,14,5,-0.025514,31,8,2.605,0.8082,1
532,LOG_4_D10_00532,Logic,10,4,1,-0.014345,40,4,1.627,0.8336,1
533,LOG_1_D06_00533,Logic,6,10,1,0.00409,37,1,0.494,0.6186,1
534,REG_4_D03_00534,Register,3,3,1,0.065274,25,4,1.35,0.0985,0
535,LOG_4_D04_00535,Logic,4,7,4,0.022517,27,4,1.039,0.1462,0
536,LOG_16_D06_00536,Logic,6,1,4,0.035851,22,16,3.881,0.149,0
537,LOG_16_D04_00537,Logic,4,7,3,0.116294,11,16,5.232,0.2748,0
538,PRT_2_D10_00538,Port,10,6,3,0.001518,49,2,0.733,0.7499,1
539,BUF_8_D06_00539,Buffer,6,8,1,0.05359,42,8,2.112,0.3238,0
540,BUF_4_D04_00540,Buffer,4,1,2,0.008076,12,4,1.089,0.3915,0
541,LOG_2_D04_00541,Logic,4,2,1,0.024946,17,2,0.75,0.2744,0
542,BUF_16_D04_00542,Buffer,4,8,3,0.024469,7,16,5.234,0.1929,0
543,LOG_2_D05_00543,Logic,5,1,2,0.127806,20,2,0.816,0.1991,0
544,PRT_1_D04_00544,Port,4,4,4,0.080613,45,1,0.463,0.1326,0
545,LOG_16_D07_00545,Logic,7,4,2,-0.000247,36,16,4.456,0.5128,1
546,REG_2_D07_00546,Register,7,7,5,-0.073356,44,2,0.889,0.8125,1
547,LOG_2_D03_00547,Logic,3,4,3,0.046376,45,2,0.709,0.2517,0
548,REG_16_D06_00548,Register,6,9,4,-0.047894,52,16,4.65,0.6854,1
549,LOG_4_D03_00549,Logic,3,8,1,0.11548,10,4,1.376,0.2423,0
550,LOG_16_D03_00550,Logic,3,5,4,0.072229,29,16,4.639,0.2541,0
551,LOG_16_D03_00551,Logic,3,8,2,0.027435,5,16,5.037,0.1353,0
552,LOG_4_D07_00552,Logic,7,7,4,0.145721,36,4,1.413,0.2179,0
553,BUF_8_D07_00553,Buffer,7,1,1,0.0608,17,8,3.031,0.3045,0
554,REG_2_D06_00554,Register,6,8,3,0.105986,32,2,0.697,0.3429,0
555,LOG_4_D06_00555,Logic,6,1,2,0.042893,14,4,1.098,0.255,0
556,BUF_8_D03_00556,Buffer,3,1,1,0.116791,29,8,2.63,0.34,0
557,PRT_16_D02_00557,Port,2,4,4,0.029044,24,16,5.797,0.2421,0
558,BUF_1_D07_00558,Buffer,7,5,4,0.114107,10,1,0.577,0.4659,0
559,REG_4_D06_00559,Register,6,3,3,0.113566,30,4,0.905,0.4685,0
560,LOG_8_D08_00560,Logic,8,1,1,0.015127,38,8,2.547,0.3633,0
561,BUF_2_D07_00561,Buffer,7,6,3,-0.064156,56,2,0.801,0.5172,1
562,LOG_4_D04_00562,Logic,4,3,2,0.013552,17,4,1.686,0.1322,0
563,REG_4_D08_00563,Register,8,2,2,0.016572,12,4,0.951,0.0886,0
564,LOG_4_D04_00564,Logic,4,8,4,0.102557,8,4,1.501,0.0954,0
565,LOG_16_D10_00565,Logic,10,4,1,-0.062059,49,16,4.364,0.8459,1
566,PRT_4_D05_00566,Port,5,8,4,0.114752,26,4,1.445,0.322,0
567,LOG_4_D06_00567,Logic,6,4,3,0.101436,8,4,1.598,0.2203,0
568,REG_1_D01_00568,Register,1,8,4,0.110157,13,1,0.57,0.4496,0
569,REG_16_D05_00569,Register,5,4,3,0.070528,35,16,4.022,0.3588,0
570,LOG_8_D06_00570,Logic,6,1,3,0.131648,25,8,1.874,0.4863,0
571,LOG_1_D02_00571,Logic,2,6,4,0.141167,35,1,0.597,0.4737,0
572,LOG_16_D04_00572,Logic,4,3,1,0.02354,24,16,5.859,0.4086,0
573,LOG_2_D08_00573,Logic,8,2,4,0.101083,18,2,0.901,0.1584,0
574,BUF_8_D02_00574,Buffer,2,2,4,0.149037,25,8,2.726,0.0631,0
575,LOG_8_D05_00575,Logic,5,8,1,0.101494,45,8,1.645,0.4652,0
576,BUF_16_D04_00576,Buffer,4,2,3,0.059666,29,16,5.792,0.3728,0
577,LOG_4_D04_00577,Logic,4,4,3,0.021775,10,4,1.492,0.0895,0
578,PRT_1_D02_00578,Port,2,6,2,0.128733,41,1,0.512,0.4793,0
579,BUF_16_D04_00579,Buffer,4,7,4,0.051348,13,16,4.824,0.2143,0
580,BUF_4_D02_00580,Buffer,2,7,1,0.083052,14,4,1.57,0.2573,0
581,LOG_16_D08_00581,Logic,8,3,3,0.026151,7,16,3.724,0.3494,0
582,BUF_8_D02_00582,Buffer,2,5,4,0.096506,23,8,1.594,0.1471,0
583,REG_8_D03_00583,Register,3,4,2,0.106559,16,8,2.664,0.0737,0
584,LOG_8_D03_00584,Logic,3,1,4,0.053924,27,8,2.126,0.3551,0
585,BUF_2_D05_00585,Buffer,5,5,2,0.106661,11,2,0.729,0.2966,0
586,REG_8_D01_00586,Register,1,5,4,0.099922,33,8,1.966,0.3097,0
587,LOG_2_D04_00587,Logic,4,4,1,0.057523,11,2,0.751,0.4353,0
588,PRT_1_D03_00588,Port,3,1,1,0.05656,8,1,0.646,0.2632,0
589,BUF_8_D07_00589,Buffer,7,3,4,0.040525,30,8,1.984,0.1035,0
590,BUF_4_D03_00590,Buffer,3,7,1,0.117771,29,4,1.406,0.4392,0
591,LOG_2_D01_00591,Logic,1,2,1,0.016982,37,2,0.609,0.2701,0
592,BUF_8_D08_00592,Buffer,8,5,1,0.12018,35,8,1.977,0.1315,0
593,LOG_16_D06_00593,Logic,6,2,2,0.063773,30,16,5.316,0.3653,0
594,REG_2_D08_00594,Register,8,2,1,0.114259,12,2,0.945,0.1434,0
595,BUF_2_D01_00595,Buffer,1,8,3,0.022842,18,2,0.635,0.108,0
596,LOG_2_D01_00596,Logic,1,2,1,0.078392,39,2,0.769,0.2136,0
597,PRT_16_D06_00597,Port,6,7,3,-0.076076,43,16,4.124,0.9229,1
598,BUF_2_D06_00598,Buffer,6,6,2,0.10475,7,2,0.615,0.3482,0
599,LOG_8_D04_00599,Logic,4,3,2,0.090809,44,8,1.619,0.1748,0
600,LOG_2_D07_00600,Logic,7,3,4,0.07113,32,2,0.814,0.4751,0
601,LOG_16_D05_00601,Logic,5,4,3,0.086728,37,16,3.225,0.3415,0
602,REG_4_D06_00602,Register,6,7,4,0.008757,9,4,1.0,0.3216,0
603,LOG_4_D07_00603,Logic,7,2,3,0.097826,26,4,1.017,0.2133,0
604,REG_1_D05_00604,Register,5,1,1,0.059688,29,1,0.607,0.4859,0
605,LOG_16_D05_00605,Logic,5,8,1,0.081699,23,16,3.567,0.3652,0
606,LOG_16_D01_00606,Logic,1,3,3,0.142244,27,16,4.465,0.2253,0
607,REG_2_D07_00607,Register,7,8,2,0.042564,14,2,0.657,0.359,0
608,BUF_8_D05_00608,Buffer,5,1,3,0.107588,43,8,2.631,0.1621,0
609,LOG_4_D06_00609,Logic,6,8,3,0.044994,19,4,1.409,0.2425,0
610,LOG_2_D05_00610,Logic,5,7,3,0.127561,9,2,0.978,0.3356,0
611,LOG_8_D01_00611,Logic,1,2,3,0.085353,5,8,2.583,0.2718,0
612,PRT_1_D03_00612,Port,3,8,4,0.079677,39,1,0.531,0.4991,0
613,BUF_16_D01_00613,Buffer,1,7,3,0.040413,38,16,2.836,0.3825,0
614,LOG_2_D07_00614,Logic,7,14,5,-0.003177,48,2,0.805,0.5374,1
615,PRT_2_D07_00615,Port,7,8,4,0.02972,26,2,0.933,0.4864,0
616,REG_16_D02_00616,Register,2,5,3,0.075053,5,16,3.96,0.1691,0
617,PRT_4_D01_00617,Port,1,8,4,0.013337,34,4,1.139,0.0527,0
618,LOG_2_D06_00618,Logic,6,3,4,0.056407,36,2,0.634,0.0956,0
619,BUF_2_D03_00619,Buffer,3,7,1,0.137401,21,2,0.788,0.0531,0
620,LOG_8_D08_00620,Logic,8,10,2,-0.034404,53,8,1.759,0.5847,1
621,LOG_2_D07_00621,Logic,7,1,3,0.133119,12,2,0.714,0.3691,0
622,LOG_8_D09_00622,Logic,9,15,3,-0.003415,37,8,3.036,0.5302,1
623,PRT_4_D02_00623,Port,2,7,4,0.084768,13,4,1.501,0.4099,0
624,REG_2_D07_00624,Register,7,7,2,0.020911,6,2,0.662,0.0985,0
625,BUF_8_D04_00625,Buffer,4,1,3,0.067301,5,8,2.268,0.3187,0
626,LOG_2_D02_00626,Logic,2,7,2,0.094554,16,2,0.712,0.3782,0
627,LOG_16_D05_00627,Logic,5,4,4,0.03377,11,16,4.656,0.3679,0
628,LOG_2_D03_00628,Logic,3,4,1,0.024183,17,2,0.771,0.0673,0
629,BUF_2_D02_00629,Buffer,2,1,4,0.064058,45,2,0.689,0.1879,0
630,LOG_4_D01_00630,Logic,1,7,1,0.049122,22,4,1.469,0.1712,0
631,LOG_2_D01_00631,Logic,1,3,1,0.005078,25,2,0.714,0.3472,0
632,LOG_4_D02_00632,Logic,2,7,2,0.041578,26,4,0.989,0.2711,0
