src_id,dst_id,wire_cap_ff,wire_length_um,is_critical
157,1443,19.8,93.59,0
157,8593,64.87,271.58,0
157,17276,8.64,70.3,0
157,5820,73.71,366.82,0
157,3529,39.72,169.58,0
158,3043,61.12,462.78,0
158,11174,9.06,64.85,0
158,12476,52.77,255.66,0
158,10786,1.05,5.24,0
158,3578,71.24,460.88,0
159,15750,77.83,362.44,0
159,19456,17.12,77.13,0
159,2960,43.09,204.75,0
159,20990,8.94,48.18,0
159,4933,13.12,54.86,0
159,6249,42.56,420.8,0
159,12989,79.67,322.14,0
160,11,54.71,416.68,0
160,8999,35.6,328.69,0
160,14943,84.53,357.57,0
160,18934,77.71,399.73,0
160,12838,22.72,188.1,0
160,8791,21.4,106.69,0
160,128,50.11,329.0,0
160,9656,33.68,181.81,0
161,20323,12.38,73.4,0
161,2028,60.0,443.05,0
161,15108,86.43,430.86,0
161,16320,9.81,77.43,0
161,16193,8.84,41.37,0
161,20401,25.36,133.31,0
161,6948,89.22,481.8,0
162,4006,72.48,477.95,0
162,12437,78.53,377.59,0
162,9885,26.52,168.34,0
162,18596,55.69,303.49,0
162,9518,71.85,326.17,0
162,3954,69.18,329.84,0
162,12253,49.68,451.51,0
163,7526,25.04,172.63,0
163,10293,28.32,264.89,0
163,10644,36.35,176.66,0
163,20561,99.89,472.82,0
163,5092,16.05,65.23,0
163,16417,3.6,35.66,0
163,2517,72.25,420.46,0
163,12689,34.76,352.29,0
164,18187,47.35,297.13,0
164,19898,50.1,247.51,0
164,17737,3.89,25.51,0
164,11671,26.27,193.29,0
164,17577,5.85,28.99,0
164,12311,19.97,248.87,0
165,10066,33.73,218.45,0
165,4396,80.42,489.52,0
165,3533,56.31,421.08,0
165,8445,5.11,51.98,0
165,11642,39.78,405.57,0
165,13091,25.84,229.86,0
166,2419,50.79,475.17,0
166,11846,110.65,447.3,0
166,11063,29.11,213.91,0
166,18031,30.39,279.92,0
166,13650,52.82,417.97,0
166,13065,36.18,182.83,0
166,1731,83.47,497.99,0
167,5983,48.08,442.22,0
167,13872,27.5,126.59,0
167,18967,44.01,298.1,0
167,4430,41.09,231.01,0
168,17167,65.89,449.34,0
168,15350,62.31,427.66,0
168,16544,34.83,427.81,0
168,17251,33.95,193.04,0
168,7916,36.75,426.62,0
168,1320,33.63,248.29,0
168,5563,99.84,484.32,0
169,8863,50.78,425.67,0
169,2830,80.09,380.84,1
169,2463,39.97,303.78,0
169,2942,7.07,78.35,0
169,12756,4.85,44.8,0
169,9526,16.31,78.21,0
170,11750,34.85,161.56,0
170,3908,32.56,286.11,0
170,12036,21.54,128.49,1
170,9320,56.01,356.06,0
171,10847,7.26,73.86,0
171,15430,22.5,227.8,0
171,13155,3.69,36.34,0
171,14335,27.95,215.56,0
171,19879,29.11,134.56,0
171,11267,29.18,357.17,0
172,18232,5.64,56.81,0
172,15624,8.82,38.31,1
172,497,50.62,447.3,0
172,15558,39.5,284.31,0
172,5956,35.29,192.68,0
172,15477,38.93,172.17,0
173,1622,87.03,387.95,0
173,15331,23.21,114.99,0
173,20073,77.07,321.61,0
173,15317,55.45,254.32,0
173,17310,13.36,54.3,0
173,11562,20.31,184.63,0
173,13309,3.02,19.19,0
174,7812,38.74,418.39,0
174,5337,35.19,434.75,0
174,12863,94.14,447.13,0
174,1457,23.83,216.22,0
175,4339,32.56,144.57,0
175,6489,49.07,356.87,0
175,18500,62.86,303.39,0
175,13025,91.0,461.17,0
176,20517,42.08,306.5,0
176,7097,2.78,19.77,0
176,19648,6.9,52.73,0
176,6684,77.97,484.96,0
177,7691,38.08,438.94,0
177,3461,70.08,423.91,0
177,2818,36.69,456.79,0
177,8999,86.01,478.76,0
177,15922,107.81,490.3,0
177,19463,78.18,465.34,0
178,15937,40.15,237.73,0
178,993,49.19,487.17,0
178,11747,52.7,320.63,0
178,13149,18.89,219.22,0
178,11458,39.13,333.99,0
178,12616,95.39,458.79,0
178,10519,81.01,352.83,0
178,7326,105.21,429.47,0
179,10284,11.1,119.87,0
179,10603,31.66,179.99,0
179,10101,27.95,190.98,0
179,10764,31.9,183.55,0
179,1333,18.84,132.12,0
179,5219,12.17,85.21,0
179,1919,66.31,469.88,0
180,827,47.57,405.45,0
180,19732,58.69,320.41,0
180,13039,2.36,15.63,0
180,14456,31.31,146.19,0
180,1935,39.0,475.76,0
180,9659,42.16,181.98,0
181,11431,4.58,32.57,0
181,16113,30.97,137.21,1
181,10294,15.59,116.35,0
181,16694,32.41,275.67,0
181,14773,14.87,137.22,0
181,13155,46.52,363.08,0
181,17276,55.8,379.56,0
182,5508,20.78,128.57,0
182,3565,17.5,187.02,0
182,9046,47.47,437.35,0
182,5421,25.4,180.89,0
182,12969,80.97,373.84,0
182,6429,51.14,270.64,0
182,15177,10.91,96.67,0
182,10060,46.69,378.53,0
183,11080,63.42,291.74,0
183,5367,20.81,106.95,0
183,2114,36.28,414.31,0
183,3876,31.36,151.21,0
183,12779,38.94,189.44,0
183,17167,28.18,323.0,0
183,10371,34.22,349.19,0
184,16475,2.55,16.91,0
184,16368,22.94,145.35,0
184,10800,2.12,16.44,0
184,16977,54.93,494.71,0
184,20896,33.11,326.65,0
184,4658,54.3,433.03,0
185,15265,46.06,405.47,0
185,17234,26.89,240.79,0
185,16992,40.54,337.52,0
185,11012,16.54,162.27,0
185,9986,63.84,337.93,0
185,6903,4.07,39.5,0
186,19809,42.95,354.1,0
186,4526,16.14,135.15,0
186,19285,28.17,125.34,0
186,13925,26.54,131.12,0
186,19107,31.15,169.46,0
186,10603,8.69,90.1,0
187,15463,42.13,267.75,0
187,12183,71.57,294.2,0
187,6283,28.72,227.63,0
187,16539,39.95,343.84,0
187,1580,21.18,84.89,0
188,8317,26.76,222.95,0
188,17954,23.89,130.41,0
188,5156,68.36,460.74,0
188,7355,103.43,470.66,0
188,2101,32.5,365.39,0
188,1178,80.26,389.24,0
188,2324,22.87,100.22,0
189,9142,60.77,468.27,0
189,18306,48.51,483.31,0
189,15586,90.24,477.68,0
189,5197,6.98,43.62,0
189,5020,58.16,310.75,0
189,14476,16.64,180.63,0
189,20306,50.22,331.34,0
190,2247,17.17,128.32,0
190,12279,29.77,341.35,0
190,14999,7.69,31.11,0
190,18082,71.26,462.61,0
190,16998,35.59,325.36,0
191,348,23.69,203.99,0
191,5027,75.12,394.42,0
191,16273,1.12,7.84,0
191,6055,37.89,288.05,0
191,14747,42.7,248.45,0
192,5524,36.72,200.19,0
192,12950,5.49,42.58,0
192,18291,15.77,163.05,0
192,20642,74.44,308.48,0
192,19921,52.97,429.0,0
192,5732,66.73,300.42,0
192,1608,6.47,80.33,0
192,7960,89.05,426.93,0
193,6332,93.97,436.71,0
193,4982,61.98,395.66,0
193,19698,30.55,190.27,1
193,10955,8.74,54.14,0
193,4454,55.3,253.65,0
193,17681,2.45,17.64,0
194,15909,4.64,24.38,0
194,14260,7.04,41.71,0
194,3038,85.63,361.2,0
194,16853,18.5,110.75,0
195,8641,56.71,436.26,0
195,9609,71.59,453.7,0
195,14856,88.97,467.59,0
195,14509,55.54,406.6,0
195,7048,62.91,291.02,0
195,11697,52.08,229.7,0
195,13894,53.84,444.28,0
195,10196,76.3,345.92,0
196,11137,64.83,429.23,0
196,13609,54.21,287.58,0
196,654,32.43,219.89,0
196,400,40.51,188.04,0
196,2272,72.06,336.28,0
196,6274,47.94,473.99,0
196,7140,42.63,200.33,0
197,7355,39.44,193.99,0
197,13338,76.47,335.77,0
197,19410,69.99,343.19,0
197,2372,27.43,129.94,0
197,12151,43.09,479.55,0
198,6608,77.64,479.96,0
198,16529,92.06,401.3,0
198,16009,11.18,137.85,0
198,391,10.42,77.49,0
199,4043,82.2,464.06,0
199,19957,108.13,465.07,0
199,15512,90.54,407.0,0
199,10659,26.35,113.35,0
200,11786,49.2,239.03,0
200,10344,9.32,53.17,0
200,16424,71.25,295.61,0
200,6135,74.68,457.93,0
200,5958,33.69,281.99,1
200,709,23.63,253.69,0
200,12451,3.36,17.2,1
201,4771,62.63,326.97,0
201,19928,41.76,411.24,0
201,18399,1.1,5.22,0
201,1787,6.34,69.87,0
201,11521,26.98,201.04,0
201,15742,3.74,16.27,0
201,6763,75.37,312.62,0
202,6451,23.09,174.67,0
202,19022,39.24,291.22,0
202,8850,14.71,80.65,0
202,13113,32.73,149.81,0
202,18442,13.67,61.54,0
203,14097,9.69,79.04,0
203,10565,71.4,366.67,0
203,8001,72.92,414.37,0
203,12880,27.98,343.39,0
204,6955,78.39,314.85,0
204,7213,42.04,367.01,0
204,3986,20.02,80.35,0
204,16337,25.88,169.09,0
204,2862,5.75,35.36,0
204,17022,59.32,271.09,0
204,11010,40.32,264.96,0
204,19627,95.63,440.23,0
205,15204,47.85,249.0,0
205,17138,24.08,244.88,0
205,5991,19.65,96.58,0
205,16997,67.36,409.05,0
206,20116,8.98,74.6,0
206,7514,60.58,360.15,0
206,11110,60.58,261.35,0
206,19761,29.24,164.77,0
207,17329,57.45,330.07,0
207,7036,28.17,172.2,0
207,5356,25.84,125.91,0
207,14676,33.53,143.13,0
207,2158,85.33,490.83,0
207,5891,47.85,290.92,0
207,12934,60.67,414.75,0
207,7288,101.06,489.39,0
208,1865,22.92,123.24,0
208,16156,3.49,24.72,0
208,1561,17.77,172.44,0
208,8332,34.37,173.71,0
208,8443,51.5,481.79,0
208,3883,34.11,344.91,0
208,8460,68.82,470.25,0
208,5921,35.59,397.47,0
209,16872,55.65,474.66,0
209,4128,96.28,437.09,0
209,16789,43.44,453.65,0
209,13443,10.22,114.15,0
209,3670,18.2,96.36,0
210,18434,33.49,369.78,0
210,8485,33.69,268.2,0
210,8822,43.79,233.83,0
210,5712,35.08,384.01,0
210,3244,54.48,378.96,0
210,17221,110.12,479.55,0
210,10119,20.79,117.47,0
211,2618,38.93,344.57,0
211,9161,7.84,47.09,0
211,8829,26.95,192.52,0
211,15775,59.4,407.44,0
211,16319,61.53,463.54,0
211,14489,63.57,274.05,0
211,20672,27.72,144.72,0
212,17011,37.45,194.47,0
212,5291,74.29,306.68,0
212,14406,5.64,47.7,0
212,16833,27.94,286.36,0
213,6751,58.96,476.66,0
213,9117,40.35,479.63,0
213,9971,35.2,142.66,0
213,17686,6.51,52.84,0
214,9435,14.75,59.11,0
214,9900,41.61,215.29,0
214,19869,30.77,224.72,0
214,16170,80.93,493.84,0
215,18500,34.39,343.06,0
215,6858,58.18,389.71,0
215,1245,2.72,26.04,0
215,935,20.89,154.16,0
215,11058,7.38,31.98,0
215,13612,34.38,358.79,0
215,19132,67.54,418.27,0
216,691,12.78,54.59,0
216,9535,4.77,42.19,0
216,18538,40.6,410.44,0
216,6541,12.91,131.66,0
216,3340,29.36,350.28,0
216,7171,3.83,34.75,0
216,19829,25.91,209.81,1
216,9933,20.98,169.17,0
217,12097,61.17,326.47,0
217,5655,89.76,484.21,0
217,18808,26.31,173.05,0
217,8946,66.99,310.63,0
217,7958,27.96,120.18,0
217,9352,26.82,236.6,0
218,14475,63.58,302.25,0
218,17709,87.52,375.6,0
218,9356,33.65,336.35,0
218,13398,65.95,409.4,0
218,1162,23.06,100.51,0
218,7170,33.42,320.61,0
218,16457,101.32,471.55,0
218,2260,6.33,71.74,0
219,9538,34.55,156.41,0
219,20251,20.14,166.69,0
219,19278,43.11,231.15,0
219,247,50.65,259.36,0
220,706,66.62,408.56,0
220,12714,81.85,450.12,0
220,15473,58.97,411.72,0
220,13781,37.23,221.19,0
221,7525,11.88,88.1,1
221,6601,95.77,387.95,1
221,9433,41.67,383.51,0
221,6086,22.48,229.26,1
221,18256,44.7,320.9,0
221,13777,92.94,462.19,1
221,14929,18.66,161.26,0
222,2612,5.84,33.0,0
222,10955,34.95,358.57,0
222,18204,68.57,485.66,0
222,608,7.31,38.42,0
222,16972,19.73,112.17,0
222,1014,42.17,346.07,0
222,2411,1.19,6.25,0
223,6240,14.52,79.12,0
223,15317,75.57,469.36,0
223,18503,43.97,375.27,0
223,8894,79.48,324.05,0
223,5501,13.62,84.5,1
223,15959,27.57,247.15,0
223,3668,4.72,45.11,0
224,13607,92.27,396.8,0
224,15798,30.34,183.68,0
224,5565,33.48,169.78,0
224,4988,18.11,85.27,0
224,1251,55.93,455.72,0
224,17794,3.97,27.96,0
224,3139,60.86,271.17,0
224,10235,49.85,383.33,0
225,15217,78.32,411.52,0
225,19513,34.44,403.29,0
225,18794,8.13,95.17,0
225,3836,60.11,291.03,0
225,13669,15.11,156.19,0
225,10748,18.5,149.68,0
226,3051,1.05,7.61,0
226,9569,19.46,209.13,0
226,2038,35.14,283.17,0
226,3557,50.23,215.94,0
227,4184,49.57,374.09,0
227,16802,43.63,224.2,0
227,2772,40.26,481.75,0
227,2321,102.88,491.6,0
227,15214,102.81,440.94,0
227,7180,45.64,378.29,0
228,7779,20.82,136.97,0
228,19733,65.73,496.51,0
228,54,72.87,472.43,0
228,16352,7.24,44.51,0
228,15924,15.87,83.21,0
228,5443,103.23,468.24,0
228,16586,25.31,191.91,0
229,18072,60.2,245.15,0
229,5187,53.87,412.34,0
229,8748,108.44,488.82,0
229,20551,27.13,265.61,0
229,10285,12.36,96.56,0
230,6348,85.18,476.79,0
230,18036,23.66,155.63,0
230,16250,28.27,158.53,0
230,15225,29.89,146.45,0
230,8556,63.38,388.43,0
231,2766,17.0,81.82,0
231,5164,42.92,182.78,0
231,19215,60.97,446.21,0
231,17926,78.05,336.08,0
231,11909,72.19,304.39,0
231,7355,20.46,190.44,0
232,18568,44.38,265.79,0
232,5568,48.46,329.74,0
232,7916,7.8,38.56,0
232,5167,28.04,187.79,0
232,3878,62.45,310.45,0
232,1457,22.82,249.66,0
232,10433,30.65,181.47,0
233,15788,63.75,340.53,0
233,10970,42.39,392.76,0
233,7197,35.64,184.22,0
233,3670,65.48,274.46,0
233,15282,65.46,357.01,0
233,15548,112.02,453.35,0
233,11294,63.28,456.13,0
234,11625,37.51,203.15,0
234,20411,52.54,296.11,0
234,8393,23.33,255.6,0
234,8192,57.5,265.47,0
234,16188,36.49,447.79,0
234,20384,78.69,322.47,0
235,9766,30.4,362.55,0
235,20843,73.76,486.35,0
235,9478,22.61,141.71,1
235,5737,77.08,314.08,1
235,1161,9.61,45.57,0
235,14587,58.75,298.77,0
236,11453,9.88,41.67,0
236,17663,58.06,239.07,0
236,7593,33.84,304.75,0
236,15328,71.07,309.79,0
237,981,70.75,333.01,0
237,15068,43.15,178.97,0
237,17005,66.64,299.78,0
237,6935,18.24,149.11,0
237,14264,41.68,249.52,0
237,8073,25.08,275.92,0
237,5848,49.62,245.03,0
237,6833,6.84,67.1,0
238,20828,51.59,274.92,0
238,6549,68.47,275.75,0
238,5082,79.45,379.16,0
238,11496,32.04,296.14,0
238,4201,59.77,496.25,0
238,6794,116.4,477.53,0
238,6731,71.8,447.65,0
239,12290,42.9,251.96,0
239,5404,29.94,270.84,0
239,6485,66.47,371.29,0
239,83,18.16,126.11,0
239,9492,63.49,317.69,0
239,15746,42.21,259.51,0
240,265,16.18,66.08,1
240,15082,38.63,311.54,0
240,11042,26.95,193.87,0
240,16712,41.03,199.83,0
240,8777,22.28,234.42,0
240,20941,77.11,452.51,0
240,2471,73.37,488.86,0
241,14911,31.13,278.85,0
241,18486,19.37,160.92,0
241,20073,36.56,166.23,0
241,950,28.97,232.14,0
241,20281,48.3,216.02,0
241,36,43.28,176.42,0
241,6630,12.38,132.56,0
241,3353,22.31,141.05,0
242,16160,42.31,263.39,0
242,15151,38.44,305.25,0
242,17520,25.29,202.8,0
242,16794,79.43,351.81,0
242,2213,31.07,144.17,0
242,8286,57.39,231.14,0
243,11874,48.78,339.41,0
243,18581,40.96,268.37,0
243,20368,28.95,272.0,0
243,12969,5.76,56.68,0
243,3769,15.43,118.76,0
243,15197,8.77,56.69,0
243,14590,6.67,78.6,0
244,4998,13.71,67.18,0
244,14358,26.96,254.66,0
244,5836,60.49,265.03,0
244,12456,34.84,161.42,0
245,14114,73.05,484.6,0
245,10249,58.96,421.02,0
245,1714,12.82,144.71,0
245,8087,34.84,403.58,0
245,15171,69.01,290.05,0
246,103,29.53,329.66,0
246,6382,77.76,408.17,0
246,14217,77.76,315.26,0
246,11557,60.54,312.55,0
246,15020,44.4,398.32,0
246,15514,39.89,196.46,0
247,2800,19.52,148.72,0
247,12076,11.2,73.68,0
247,18678,9.11,97.67,0
247,2844,22.28,126.93,0
248,11109,39.96,205.45,0
248,15196,43.68,381.16,0
248,1450,36.42,232.82,0
248,9025,77.75,399.86,0
248,16610,51.94,210.97,0
248,13338,19.25,120.72,0
248,1834,77.71,471.21,0
249,18835,75.09,372.46,0
249,18030,46.95,188.27,0
249,8363,52.06,420.45,0
249,16269,17.73,171.81,0
249,6753,99.93,499.79,0
249,17650,74.19,455.28,0
249,6387,16.5,159.24,0
250,14664,65.45,365.49,0
250,7540,69.35,411.83,0
250,14426,47.73,455.79,0
250,20622,46.05,300.51,0
250,15461,29.86,227.74,0
250,9946,10.53,77.77,0
250,11295,18.44,207.4,0
250,1391,55.96,465.84,0
251,12808,63.67,420.98,0
251,4811,73.48,474.15,0
251,2776,95.73,438.04,1
251,7491,18.2,177.66,0
251,7934,72.54,406.5,0
252,8528,21.98,222.72,0
252,18977,94.29,457.13,0
252,5983,39.77,399.53,0
252,2033,17.15,153.32,0
252,15843,30.38,219.37,0
253,9424,12.19,106.7,0
253,5986,88.2,361.58,0
253,12238,47.86,308.7,0
253,2338,5.51,36.04,0
253,1988,9.92,64.59,0
253,10179,118.52,483.33,0
253,105,47.56,421.84,0
254,9548,49.43,229.1,0
254,15372,54.15,442.42,0
254,19976,7.85,67.67,0
254,8660,24.95,116.89,0
254,6536,88.32,387.44,0
254,15964,25.67,249.53,0
254,7654,68.74,313.9,0
254,12579,47.27,296.44,0
255,2599,108.99,436.42,0
255,3447,42.29,401.17,0
255,1842,20.07,95.97,0
255,374,5.0,48.29,0
256,4630,42.6,232.2,0
256,4198,54.13,275.17,0
256,13861,108.97,487.42,1
256,11936,42.63,204.58,0
256,17686,37.31,194.98,1
257,11846,48.51,256.87,0
257,6946,4.38,29.3,0
257,13285,14.84,106.92,0
257,109,49.28,204.11,0
257,4853,98.79,498.79,0
257,18661,31.66,293.88,0
257,859,7.29,46.48,0
257,19358,57.74,480.23,0
258,4658,28.78,234.97,0
258,20568,49.05,293.97,0
258,6565,43.52,401.28,0
258,8277,50.1,233.32,0
258,3868,12.29,80.37,0
259,16891,72.78,330.49,0
259,14867,15.1,90.89,0
259,13575,17.24,136.02,0
259,6138,26.85,139.96,0
259,15166,96.21,439.58,0
259,9607,15.69,185.64,0
259,16933,39.43,217.88,0
259,4903,66.37,286.47,0
260,13526,56.67,438.38,0
260,15370,8.88,64.05,0
260,2447,34.79,146.2,0
260,8470,75.23,323.57,0
260,17206,29.01,155.34,0
260,9650,65.68,373.16,0
260,13106,34.32,193.8,0
261,13380,23.1,106.62,1
261,7989,64.84,439.01,0
261,20832,38.64,268.23,0
261,8715,108.54,478.71,0
261,20465,42.43,210.99,0
262,14172,38.05,301.56,0
262,5655,56.77,483.57,0
262,20866,73.56,390.91,0
262,14306,37.2,248.93,0
262,5705,32.61,183.16,0
262,13157,14.04,60.96,0
263,2101,14.26,123.65,0
263,18859,93.93,433.47,0
263,11047,64.37,296.21,0
263,16839,11.38,128.79,0
264,6508,91.22,390.12,0
264,1739,12.39,57.89,0
264,11393,43.79,418.09,0
264,3112,24.79,165.14,0
264,17964,59.97,246.77,0
264,14025,27.76,325.86,0
265,6969,113.95,476.23,0
265,10947,19.85,79.51,0
265,9083,13.32,73.98,0
265,7773,34.66,261.31,0
265,2896,14.34,84.01,0
265,9847,48.45,215.75,0
266,18956,23.22,109.13,0
266,19749,30.23,253.13,0
266,12312,74.23,495.7,0
266,14026,26.32,149.19,0
267,17695,25.01,284.74,0
267,1616,50.2,439.78,0
267,18487,59.42,359.98,0
267,7321,22.61,157.34,0
267,1128,61.52,283.62,0
267,9516,62.94,346.11,0
267,20705,85.91,363.99,0
267,8923,31.75,271.68,0
268,5545,62.01,366.52,0
268,16562,50.5,202.64,0
268,13860,35.02,279.87,0
268,14079,25.32,291.79,0
269,11674,53.78,271.34,0
269,20716,2.6,30.93,0
269,2205,34.14,159.04,0
269,12342,27.09,206.29,0
269,3948,105.93,469.65,0
269,20365,14.36,131.33,0
270,14688,71.15,353.14,0
270,3892,17.46,109.58,0
270,18441,64.04,467.56,0
270,1291,66.26,422.98,0
270,1363,39.51,221.73,0
270,3482,53.01,349.32,0
271,17571,47.49,302.74,0
271,3930,75.51,305.69,0
271,3980,8.09,37.74,0
271,20252,34.5,268.38,0
272,7457,20.89,101.87,0
272,5358,44.7,338.7,0
272,6577,81.52,343.45,0
272,20222,23.83,262.9,0
273,3064,90.12,455.25,0
273,13704,9.41,42.96,0
273,1948,47.7,332.56,0
273,17710,75.37,334.03,0
273,15815,10.4,47.94,0
273,1834,35.12,187.82,0
273,17352,28.08,260.31,0
273,13869,38.84,349.57,0
274,12033,5.2,35.37,0
274,838,81.74,359.49,0
274,11087,11.68,100.09,0
274,18338,56.53,282.72,0
274,18108,85.13,459.27,0
274,14974,26.41,159.91,0
275,16859,65.58,274.93,0
275,3901,10.75,66.01,0
275,15900,69.83,493.58,0
275,2672,25.38,126.75,0
276,4301,50.35,358.06,0
276,18716,92.61,386.84,0
276,12243,14.35,94.93,0
276,7675,49.03,362.87,0
277,19445,18.24,90.08,0
277,6707,98.42,466.4,0
277,17960,78.77,455.28,0
277,3917,13.88,140.53,1
277,18918,61.02,290.27,1
277,5002,24.2,128.16,0
277,11303,73.46,424.11,1
278,13015,37.63,193.93,0
278,10570,51.05,295.63,0
278,1386,36.69,242.65,0
278,8643,13.92,158.93,0
278,122,52.59,484.28,0
278,16551,60.92,315.53,0
279,17505,41.68,246.08,0
279,19351,46.68,197.34,0
279,5705,49.36,293.3,0
279,20835,32.81,195.31,0
279,3212,68.91,375.11,0
279,13795,105.73,432.84,0
279,20046,4.81,46.49,0
280,16877,79.68,384.54,0
280,10904,19.41,145.75,0
280,12338,22.44,130.4,0
280,3560,10.41,106.26,0
280,917,40.2,163.7,0
280,13677,32.91,177.06,0
281,3072,23.41,150.1,0
281,20789,62.84,257.71,0
281,17711,36.49,419.68,0
281,8259,55.9,272.55,0
281,20622,45.75,202.4,0
281,6449,9.28,55.76,0
281,20149,8.78,45.55,0
281,15781,2.8,17.53,0
282,3460,29.44,179.23,0
282,7223,98.97,498.58,0
282,16259,25.45,172.75,0
282,13014,43.93,191.91,0
283,3581,22.13,136.28,0
283,6192,12.74,95.01,0
283,9698,24.92,115.09,0
283,12298,26.81,211.33,0
283,6854,15.55,108.94,0
284,1134,34.01,155.81,0
284,2425,42.6,212.68,0
284,20008,34.09,384.79,0
284,11788,5.69,23.59,0
284,13945,60.92,375.18,0
284,4292,34.11,326.46,0
284,14203,11.65,48.11,0
284,15739,100.87,458.96,0
285,7181,73.06,413.76,0
285,13477,97.67,454.96,0
285,13199,83.6,442.72,0
285,20590,0.78,8.63,0
285,13314,31.03,323.48,0
285,18003,21.46,147.4,0
285,9388,30.18,261.86,0
285,1030,47.47,199.71,0
286,15352,58.25,375.37,0
286,13069,24.0,170.44,0
286,18437,87.42,429.0,0
286,2183,30.3,288.92,0
286,17523,61.76,304.95,0
286,5486,51.26,309.71,0
287,19689,86.39,416.36,0
287,13089,9.99,60.42,0
287,13901,6.7,71.32,0
287,5309,44.18,240.38,0
287,16564,45.65,372.19,0
287,10646,47.85,416.68,0
287,3492,6.68,50.28,0
288,18124,5.72,38.02,0
288,2016,110.73,471.01,0
288,18395,71.8,469.53,0
288,2830,16.56,129.61,0
288,10323,73.47,315.71,0
289,2693,94.6,497.12,0
289,10188,6.82,49.27,0
289,4712,47.3,474.83,0
289,9576,42.76,226.39,0
289,11217,10.75,73.21,0
290,5780,86.58,422.6,0
290,16413,1.62,8.2,0
290,1988,15.54,73.81,0
290,8015,16.78,83.84,0
290,15061,8.99,51.14,0
290,9980,97.45,435.64,0
291,14229,32.4,303.92,0
291,11334,16.47,135.38,0
291,12671,71.51,450.38,0
291,12942,86.36,368.95,0
291,1978,25.58,137.53,0
291,17279,2.87,16.07,0
291,2096,70.52,318.49,0
292,15885,40.68,170.8,0
292,20390,18.88,167.23,0
292,6377,13.06,74.95,0
292,16376,40.15,367.4,0
292,42,59.33,427.15,0
293,9528,20.8,161.18,0
293,15008,9.16,75.08,0
293,3608,14.42,101.36,0
293,4109,5.56,66.55,0
294,9917,67.73,460.9,0
294,5362,75.82,449.68,0
294,18994,87.74,357.88,0
294,8263,23.49,130.05,0
294,4899,31.51,210.61,0
294,3356,50.2,251.57,0
294,18489,110.64,450.19,0
294,12457,5.64,60.87,0
295,15858,44.87,332.99,0
295,5689,65.9,342.65,0
295,7068,84.9,499.59,0
295,1303,69.93,365.58,0
295,6476,70.08,337.39,0
295,2080,2.98,24.37,0
295,15864,85.08,487.34,0
295,11026,67.15,473.16,0
296,9539,29.43,327.61,0
296,17016,16.26,72.06,0
296,16764,82.25,337.69,0
296,16804,76.05,472.3,0
297,20141,98.48,474.62,0
297,18875,44.32,252.55,0
297,9472,72.45,411.13,0
297,14272,31.34,127.26,0
297,15195,22.23,105.73,0
297,9555,49.21,390.34,0
297,18278,115.43,472.67,0
298,2364,56.02,398.51,0
298,11564,98.39,456.87,0
298,13870,19.66,82.01,0
298,2491,49.01,206.05,0
298,6255,10.6,70.6,0
299,18226,43.33,271.45,0
299,2890,89.9,447.45,0
299,18933,30.08,368.71,0
299,3954,41.3,200.49,0
299,11127,69.35,310.81,0
300,4803,67.51,390.23,0
300,4984,16.59,151.86,0
300,731,65.63,333.54,0
300,6945,56.62,297.64,0
300,12427,89.54,466.89,0
300,19691,40.45,222.84,0
300,3090,21.71,254.5,0
301,12223,36.78,401.39,0
301,17606,46.3,353.26,0
301,17798,7.68,33.88,0
301,6766,27.85,262.4,0
301,4997,121.54,498.27,0
302,4799,25.46,203.19,0
302,14717,44.12,363.41,0
302,1875,27.07,314.31,0
302,461,60.19,309.21,0
302,2729,30.75,136.1,0
302,9326,80.41,378.14,0
302,18390,15.65,144.61,0
302,18139,74.97,384.13,0
303,5704,15.64,70.46,1
303,11780,51.76,443.4,0
303,10578,59.08,269.04,0
303,5243,17.77,73.58,0
304,5474,57.41,344.92,0
304,3739,11.16,124.71,0
304,14948,20.91,183.3,0
304,8541,59.64,277.6,0
304,3938,65.94,335.13,0
304,12884,32.82,253.02,0
305,367,69.07,486.34,0
305,20537,28.87,116.91,1
305,17089,84.83,419.18,0
305,17597,19.38,82.98,0
305,11158,4.78,36.44,0
305,12583,48.7,294.66,1
305,6654,42.6,275.52,0
305,279,21.85,211.03,0
306,5597,76.2,344.14,0
306,9822,49.02,375.44,0
306,14204,11.98,149.36,0
306,6165,61.62,423.67,0
306,16409,65.78,417.12,0
306,13300,63.2,276.01,0
306,3235,82.63,411.5,0
306,12724,29.55,157.37,0
307,3668,43.39,191.8,0
307,13160,76.38,339.01,1
307,8268,16.9,98.15,0
307,16295,8.77,74.68,0
307,9120,36.22,177.67,1
307,19425,71.08,301.29,0
307,2004,62.92,361.84,0
307,7829,48.36,279.44,0
308,3771,61.19,449.46,0
308,17597,20.43,177.18,0
308,9252,3.79,15.63,0
308,3573,82.1,470.59,0
309,4304,22.98,179.95,0
309,8659,48.32,491.31,0
309,10108,54.33,351.25,0
309,7728,89.25,458.85,0
310,5654,5.66,37.29,0
310,8334,11.94,103.91,0
310,11753,57.25,244.33,0
310,863,10.17,120.08,0
311,10763,29.24,160.5,0
311,3805,47.37,412.99,0
311,11127,17.58,111.93,0
311,11309,49.16,445.52,0
311,19822,66.28,316.41,0
312,4645,23.08,194.39,0
312,16732,43.27,323.65,0
312,19348,37.63,441.38,0
